symbol,name,date,price
PCLN,Priceline.com Inc,Apr 2011,523.98
PCLN,Priceline.com Inc,May 2011,518.62
PCLN,Priceline.com Inc,Jun 2011,490.46
PCLN,Priceline.com Inc,Jul 2011,530.82
PCLN,Priceline.com Inc,Aug 2011,500.65
PCLN,Priceline.com Inc,Sep 2011,518.78
PCLN,Priceline.com Inc,Oct 2011,487.38
PCLN,Priceline.com Inc,Nov 2011,504.83
PCLN,Priceline.com Inc,Dec 2011,473.53
PCLN,Priceline.com Inc,Jan 2012,503.17
PCLN,Priceline.com Inc,Feb 2012,569.0
PCLN,Priceline.com Inc,Mar 2012,678.67
PCLN,Priceline.com Inc,Apr 2012,731.05
PCLN,Priceline.com Inc,May 2012,683.2
PCLN,Priceline.com Inc,Jun 2012,648.75
PCLN,Priceline.com Inc,Jul 2012,660.76
PCLN,Priceline.com Inc,Aug 2012,600.27
PCLN,Priceline.com Inc,Sep 2012,623.98
PCLN,Priceline.com Inc,Oct 2012,596.4
PCLN,Priceline.com Inc,Nov 2012,633.7
PCLN,Priceline.com Inc,Dec 2012,630.26
PCLN,Priceline.com Inc,Jan 2013,670.26
PCLN,Priceline.com Inc,Feb 2013,692.59
PCLN,Priceline.com Inc,Mar 2013,704.99
PCLN,Priceline.com Inc,Apr 2013,704.55
PCLN,Priceline.com Inc,May 2013,776.55
PCLN,Priceline.com Inc,Jun 2013,814.77
PCLN,Priceline.com Inc,Jul 2013,889.11
PCLN,Priceline.com Inc,Aug 2013,938.63
PCLN,Priceline.com Inc,Sep 2013,982.39
PCLN,Priceline.com Inc,Oct 2013,1045.94
PCLN,Priceline.com Inc,Nov 2013,1119.24
PCLN,Priceline.com Inc,Dec 2013,1178.19
PCLN,Priceline.com Inc,Jan 2014,1163.22
PCLN,Priceline.com Inc,Feb 2014,1254.03
PCLN,Priceline.com Inc,Mar 2014,1286.51
PCLN,Priceline.com Inc,Apr 2014,1195.91
PCLN,Priceline.com Inc,May 2014,1180.94
PCLN,Priceline.com Inc,Jun 2014,1222.71
PCLN,Priceline.com Inc,Jul 2014,1232.01
PCLN,Priceline.com Inc,Aug 2014,1276.23
PCLN,Priceline.com Inc,Sep 2014,1184.11
PCLN,Priceline.com Inc,Oct 2014,1115.17
PCLN,Priceline.com Inc,Nov 2014,1149.2
PCLN,Priceline.com Inc,Dec 2014,1125.87
PCLN,Priceline.com Inc,Jan 2015,1044.26
PCLN,Priceline.com Inc,Feb 2015,1122.49
PCLN,Priceline.com Inc,Mar 2015,1183.51
PCLN,Priceline.com Inc,Apr 2015,1203.87
PCLN,Priceline.com Inc,May 2015,1211.3
PCLN,Priceline.com Inc,Jun 2015,1165.53
PCLN,Priceline.com Inc,Jul 2015,1186.28
PCLN,Priceline.com Inc,Aug 2015,1273.38
PCLN,Priceline.com Inc,Sep 2015,1269.54
PCLN,Priceline.com Inc,Oct 2015,1344.42
PCLN,Priceline.com Inc,Nov 2015,1325.23
PCLN,Priceline.com Inc,Dec 2015,1292.26
PCLN,Priceline.com Inc,Jan 2016,1120.71
PCLN,Priceline.com Inc,Feb 2016,1143.8
PCLN,Priceline.com Inc,Mar 2016,1311.95
PCLN,Priceline.com Inc,Apr 2016,1317.48
PCLN,Priceline.com Inc,May 2016,1271.22
PCLN,Priceline.com Inc,Jun 2016,1304.38
PCLN,Priceline.com Inc,Jul 2016,1325.09
PCLN,Priceline.com Inc,Aug 2016,1406.11
PCLN,Priceline.com Inc,Sep 2016,1446.08
PCLN,Priceline.com Inc,Oct 2016,1468.77
PCLN,Priceline.com Inc,Nov 2016,1507.61
PCLN,Priceline.com Inc,Dec 2016,1503.15
PCLN,Priceline.com Inc,Jan 2017,1544.98
PCLN,Priceline.com Inc,Feb 2017,1627.4
PCLN,Priceline.com Inc,Mar 2017,1758.6
PCLN,Priceline.com Inc,Apr 2017,1777.57
PCLN,Priceline.com Inc,May 2017,1850.93
PCLN,Priceline.com Inc,Jun 2017,1862.39
PCLN,Priceline.com Inc,Jul 2017,1961.32
PCLN,Priceline.com Inc,Aug 2017,1883.75
PCLN,Priceline.com Inc,Sep 2017,1847.14
PCLN,Priceline.com Inc,Oct 2017,1916.03
PCLN,Priceline.com Inc,Nov 2017,1762.1
PCLN,Priceline.com Inc,Dec 2017,1747.49
PCLN,Priceline.com Inc,Jan 2018,1897.4
PCLN,Priceline.com Inc,Feb 2018,1866.01
AZO,AutoZone Inc,Jan 2010,156.1
AZO,AutoZone Inc,Feb 2010,160.87
AZO,AutoZone Inc,Mar 2010,170.39
AZO,AutoZone Inc,Apr 2010,179.32
AZO,AutoZone Inc,May 2010,184.12
AZO,AutoZone Inc,Jun 2010,192.63
AZO,AutoZone Inc,Jul 2010,204.01
AZO,AutoZone Inc,Aug 2010,209.33
AZO,AutoZone Inc,Sep 2010,220.88
AZO,AutoZone Inc,Oct 2010,233.24
AZO,AutoZone Inc,Nov 2010,248.89
AZO,AutoZone Inc,Dec 2010,267.5
AZO,AutoZone Inc,Jan 2011,252.92
AZO,AutoZone Inc,Feb 2011,257.16
AZO,AutoZone Inc,Mar 2011,267.08
AZO,AutoZone Inc,Apr 2011,279.05
AZO,AutoZone Inc,May 2011,285.87
AZO,AutoZone Inc,Jun 2011,290.57
AZO,AutoZone Inc,Jul 2011,295.28
AZO,AutoZone Inc,Aug 2011,289.2
AZO,AutoZone Inc,Sep 2011,320.63
AZO,AutoZone Inc,Oct 2011,325.61
AZO,AutoZone Inc,Nov 2011,327.44
AZO,AutoZone Inc,Dec 2011,329.5
AZO,AutoZone Inc,Jan 2012,342.29
AZO,AutoZone Inc,Feb 2012,358.03
AZO,AutoZone Inc,Mar 2012,379.11
AZO,AutoZone Inc,Apr 2012,382.77
AZO,AutoZone Inc,May 2012,380.74
AZO,AutoZone Inc,Jun 2012,379.68
AZO,AutoZone Inc,Jul 2012,374.36
AZO,AutoZone Inc,Aug 2012,362.56
AZO,AutoZone Inc,Sep 2012,366.92
AZO,AutoZone Inc,Oct 2012,372.38
AZO,AutoZone Inc,Nov 2012,380.19
AZO,AutoZone Inc,Dec 2012,358.66
AZO,AutoZone Inc,Jan 2013,355.38
AZO,AutoZone Inc,Feb 2013,378.16
AZO,AutoZone Inc,Mar 2013,389.01
AZO,AutoZone Inc,Apr 2013,391.64
AZO,AutoZone Inc,May 2013,415.69
AZO,AutoZone Inc,Jun 2013,417.08
AZO,AutoZone Inc,Jul 2013,435.56
AZO,AutoZone Inc,Aug 2013,428.1
AZO,AutoZone Inc,Sep 2013,419.41
AZO,AutoZone Inc,Oct 2013,426.11
AZO,AutoZone Inc,Nov 2013,454.83
AZO,AutoZone Inc,Dec 2013,467.76
AZO,AutoZone Inc,Jan 2014,493.23
AZO,AutoZone Inc,Feb 2014,528.52
AZO,AutoZone Inc,Mar 2014,535.47
AZO,AutoZone Inc,Apr 2014,524.53
AZO,AutoZone Inc,May 2014,531.15
AZO,AutoZone Inc,Jun 2014,531.21
AZO,AutoZone Inc,Jul 2014,525.53
AZO,AutoZone Inc,Aug 2014,529.91
AZO,AutoZone Inc,Sep 2014,524.65
AZO,AutoZone Inc,Oct 2014,521.89
AZO,AutoZone Inc,Nov 2014,566.81
AZO,AutoZone Inc,Dec 2014,604.57
AZO,AutoZone Inc,Jan 2015,599.57
AZO,AutoZone Inc,Feb 2015,620.51
AZO,AutoZone Inc,Mar 2015,660.66
AZO,AutoZone Inc,Apr 2015,692.83
AZO,AutoZone Inc,May 2015,683.25
AZO,AutoZone Inc,Jun 2015,677.78
AZO,AutoZone Inc,Jul 2015,679.71
AZO,AutoZone Inc,Aug 2015,717.29
AZO,AutoZone Inc,Sep 2015,729.46
AZO,AutoZone Inc,Oct 2015,750.18
AZO,AutoZone Inc,Nov 2015,783.04
AZO,AutoZone Inc,Dec 2015,757.81
AZO,AutoZone Inc,Jan 2016,727.77
AZO,AutoZone Inc,Feb 2016,748.03
AZO,AutoZone Inc,Mar 2016,788.87
AZO,AutoZone Inc,Apr 2016,779.61
AZO,AutoZone Inc,May 2016,770.1
AZO,AutoZone Inc,Jun 2016,761.88
AZO,AutoZone Inc,Jul 2016,801.86
AZO,AutoZone Inc,Aug 2016,787.12
AZO,AutoZone Inc,Sep 2016,746.61
AZO,AutoZone Inc,Oct 2016,753.85
AZO,AutoZone Inc,Nov 2016,758.8
AZO,AutoZone Inc,Dec 2016,796.13
AZO,AutoZone Inc,Jan 2017,766.9
AZO,AutoZone Inc,Feb 2017,733.58
AZO,AutoZone Inc,Mar 2017,723.23
AZO,AutoZone Inc,Apr 2017,701.22
AZO,AutoZone Inc,May 2017,663.85
AZO,AutoZone Inc,Jun 2017,594.83
AZO,AutoZone Inc,Jul 2017,511.93
AZO,AutoZone Inc,Aug 2017,526.53
AZO,AutoZone Inc,Sep 2017,560.34
AZO,AutoZone Inc,Oct 2017,593.88
AZO,AutoZone Inc,Nov 2017,622.89
AZO,AutoZone Inc,Dec 2017,706.18
AZO,AutoZone Inc,Jan 2018,777.02
AZO,AutoZone Inc,Feb 2018,743.99
MTD,Mettler Toledo,Jan 2010,100.97
MTD,Mettler Toledo,Feb 2010,96.92
MTD,Mettler Toledo,Mar 2010,107.0
MTD,Mettler Toledo,Apr 2010,115.77
MTD,Mettler Toledo,May 2010,116.71
MTD,Mettler Toledo,Jun 2010,113.73
MTD,Mettler Toledo,Jul 2010,116.49
MTD,Mettler Toledo,Aug 2010,115.47
MTD,Mettler Toledo,Sep 2010,121.0
MTD,Mettler Toledo,Oct 2010,127.56
MTD,Mettler Toledo,Nov 2010,141.37
MTD,Mettler Toledo,Dec 2010,153.35
MTD,Mettler Toledo,Jan 2011,150.82
MTD,Mettler Toledo,Feb 2011,163.11
MTD,Mettler Toledo,Mar 2011,170.73
MTD,Mettler Toledo,Apr 2011,174.86
MTD,Mettler Toledo,May 2011,173.17
MTD,Mettler Toledo,Jun 2011,160.82
MTD,Mettler Toledo,Jul 2011,164.79
MTD,Mettler Toledo,Aug 2011,146.22
MTD,Mettler Toledo,Sep 2011,149.23
MTD,Mettler Toledo,Oct 2011,143.57
MTD,Mettler Toledo,Nov 2011,156.59
MTD,Mettler Toledo,Dec 2011,151.58
MTD,Mettler Toledo,Jan 2012,166.33
MTD,Mettler Toledo,Feb 2012,180.96
MTD,Mettler Toledo,Mar 2012,181.72
MTD,Mettler Toledo,Apr 2012,178.16
MTD,Mettler Toledo,May 2012,167.08
MTD,Mettler Toledo,Jun 2012,155.06
MTD,Mettler Toledo,Jul 2012,154.26
MTD,Mettler Toledo,Aug 2012,163.7
MTD,Mettler Toledo,Sep 2012,171.59
MTD,Mettler Toledo,Oct 2012,169.54
MTD,Mettler Toledo,Nov 2012,179.82
MTD,Mettler Toledo,Dec 2012,189.39
MTD,Mettler Toledo,Jan 2013,206.17
MTD,Mettler Toledo,Feb 2013,215.2
MTD,Mettler Toledo,Mar 2013,216.49
MTD,Mettler Toledo,Apr 2013,206.98
MTD,Mettler Toledo,May 2013,221.09
MTD,Mettler Toledo,Jun 2013,210.56
MTD,Mettler Toledo,Jul 2013,215.07
MTD,Mettler Toledo,Aug 2013,226.83
MTD,Mettler Toledo,Sep 2013,235.28
MTD,Mettler Toledo,Oct 2013,243.41
MTD,Mettler Toledo,Nov 2013,246.24
MTD,Mettler Toledo,Dec 2013,243.21
MTD,Mettler Toledo,Jan 2014,248.8
MTD,Mettler Toledo,Feb 2014,246.95
MTD,Mettler Toledo,Mar 2014,238.85
MTD,Mettler Toledo,Apr 2014,231.77
MTD,Mettler Toledo,May 2014,241.1
MTD,Mettler Toledo,Jun 2014,248.23
MTD,Mettler Toledo,Jul 2014,256.14
MTD,Mettler Toledo,Aug 2014,265.08
MTD,Mettler Toledo,Sep 2014,265.96
MTD,Mettler Toledo,Oct 2014,248.71
MTD,Mettler Toledo,Nov 2014,283.69
MTD,Mettler Toledo,Dec 2014,295.38
MTD,Mettler Toledo,Jan 2015,298.28
MTD,Mettler Toledo,Feb 2015,309.87
MTD,Mettler Toledo,Mar 2015,319.38
MTD,Mettler Toledo,Apr 2015,324.07
MTD,Mettler Toledo,May 2015,325.83
MTD,Mettler Toledo,Jun 2015,337.29
MTD,Mettler Toledo,Jul 2015,339.57
MTD,Mettler Toledo,Aug 2015,316.47
MTD,Mettler Toledo,Sep 2015,290.87
MTD,Mettler Toledo,Oct 2015,294.73
MTD,Mettler Toledo,Nov 2015,331.42
MTD,Mettler Toledo,Dec 2015,337.11
MTD,Mettler Toledo,Jan 2016,314.86
MTD,Mettler Toledo,Feb 2016,313.07
MTD,Mettler Toledo,Mar 2016,335.73
MTD,Mettler Toledo,Apr 2016,357.46
MTD,Mettler Toledo,May 2016,365.66
MTD,Mettler Toledo,Jun 2016,372.66
MTD,Mettler Toledo,Jul 2016,382.28
MTD,Mettler Toledo,Aug 2016,403.42
MTD,Mettler Toledo,Sep 2016,403.93
MTD,Mettler Toledo,Oct 2016,410.06
MTD,Mettler Toledo,Nov 2016,417.97
MTD,Mettler Toledo,Dec 2016,420.61
MTD,Mettler Toledo,Jan 2017,422.56
MTD,Mettler Toledo,Feb 2017,464.74
MTD,Mettler Toledo,Mar 2017,480.77
MTD,Mettler Toledo,Apr 2017,488.78
MTD,Mettler Toledo,May 2017,554.79
MTD,Mettler Toledo,Jun 2017,591.94
MTD,Mettler Toledo,Jul 2017,597.69
MTD,Mettler Toledo,Aug 2017,583.47
MTD,Mettler Toledo,Sep 2017,622.97
MTD,Mettler Toledo,Oct 2017,659.78
MTD,Mettler Toledo,Nov 2017,634.85
MTD,Mettler Toledo,Dec 2017,622.92
MTD,Mettler Toledo,Jan 2018,656.52
MTD,Mettler Toledo,Feb 2018,653.2
GOOG,Alphabet Inc Class C,Jan 2010,288.22
GOOG,Alphabet Inc Class C,Feb 2010,266.45
GOOG,Alphabet Inc Class C,Mar 2010,279.47
GOOG,Alphabet Inc Class C,Apr 2010,277.49
GOOG,Alphabet Inc Class C,May 2010,247.74
GOOG,Alphabet Inc Class C,Jun 2010,241.33
GOOG,Alphabet Inc Class C,Jul 2010,235.6
GOOG,Alphabet Inc Class C,Aug 2010,238.76
GOOG,Alphabet Inc Class C,Sep 2010,246.34
GOOG,Alphabet Inc Class C,Oct 2010,286.89
GOOG,Alphabet Inc Class C,Nov 2010,299.88
GOOG,Alphabet Inc Class C,Dec 2010,294.67
GOOG,Alphabet Inc Class C,Jan 2011,306.58
GOOG,Alphabet Inc Class C,Feb 2011,307.27
GOOG,Alphabet Inc Class C,Mar 2011,290.04
GOOG,Alphabet Inc Class C,Apr 2011,276.25
GOOG,Alphabet Inc Class C,May 2011,263.69
GOOG,Alphabet Inc Class C,Jun 2011,250.51
GOOG,Alphabet Inc Class C,Jul 2011,285.8
GOOG,Alphabet Inc Class C,Aug 2011,272.55
GOOG,Alphabet Inc Class C,Sep 2011,265.09
GOOG,Alphabet Inc Class C,Oct 2011,279.82
GOOG,Alphabet Inc Class C,Nov 2011,296.12
GOOG,Alphabet Inc Class C,Dec 2011,312.5
GOOG,Alphabet Inc Class C,Jan 2012,306.3
GOOG,Alphabet Inc Class C,Feb 2012,302.07
GOOG,Alphabet Inc Class C,Mar 2012,312.47
GOOG,Alphabet Inc Class C,Apr 2012,308.56
GOOG,Alphabet Inc Class C,May 2012,301.56
GOOG,Alphabet Inc Class C,Jun 2012,284.25
GOOG,Alphabet Inc Class C,Jul 2012,296.91
GOOG,Alphabet Inc Class C,Aug 2012,330.02
GOOG,Alphabet Inc Class C,Sep 2012,357.81
GOOG,Alphabet Inc Class C,Oct 2012,361.67
GOOG,Alphabet Inc Class C,Nov 2012,333.81
GOOG,Alphabet Inc Class C,Dec 2012,350.34
GOOG,Alphabet Inc Class C,Jan 2013,365.72
GOOG,Alphabet Inc Class C,Feb 2013,391.51
GOOG,Alphabet Inc Class C,Mar 2013,407.47
GOOG,Alphabet Inc Class C,Apr 2013,396.72
GOOG,Alphabet Inc Class C,May 2013,436.68
GOOG,Alphabet Inc Class C,Jun 2013,436.99
GOOG,Alphabet Inc Class C,Jul 2013,449.03
GOOG,Alphabet Inc Class C,Aug 2013,435.89
GOOG,Alphabet Inc Class C,Sep 2013,441.0
GOOG,Alphabet Inc Class C,Oct 2013,467.6
GOOG,Alphabet Inc Class C,Nov 2013,513.5
GOOG,Alphabet Inc Class C,Dec 2013,540.15
GOOG,Alphabet Inc Class C,Jan 2014,566.07
GOOG,Alphabet Inc Class C,Feb 2014,592.87
GOOG,Alphabet Inc Class C,Mar 2014,585.31
GOOG,Alphabet Inc Class C,Apr 2014,539.29
GOOG,Alphabet Inc Class C,May 2014,533.32
GOOG,Alphabet Inc Class C,Jun 2014,557.67
GOOG,Alphabet Inc Class C,Jul 2014,583.22
GOOG,Alphabet Inc Class C,Aug 2014,572.82
GOOG,Alphabet Inc Class C,Sep 2014,581.09
GOOG,Alphabet Inc Class C,Oct 2014,546.28
GOOG,Alphabet Inc Class C,Nov 2014,542.24
GOOG,Alphabet Inc Class C,Dec 2014,523.91
GOOG,Alphabet Inc Class C,Jan 2015,511.72
GOOG,Alphabet Inc Class C,Feb 2015,537.26
GOOG,Alphabet Inc Class C,Mar 2015,558.95
GOOG,Alphabet Inc Class C,Apr 2015,539.9
GOOG,Alphabet Inc Class C,May 2015,535.24
GOOG,Alphabet Inc Class C,Jun 2015,532.92
GOOG,Alphabet Inc Class C,Jul 2015,590.09
GOOG,Alphabet Inc Class C,Aug 2015,636.84
GOOG,Alphabet Inc Class C,Sep 2015,617.93
GOOG,Alphabet Inc Class C,Oct 2015,663.59
GOOG,Alphabet Inc Class C,Nov 2015,735.39
GOOG,Alphabet Inc Class C,Dec 2015,755.35
GOOG,Alphabet Inc Class C,Jan 2016,718.5
GOOG,Alphabet Inc Class C,Feb 2016,702.69
GOOG,Alphabet Inc Class C,Mar 2016,727.06
GOOG,Alphabet Inc Class C,Apr 2016,736.83
GOOG,Alphabet Inc Class C,May 2016,712.18
GOOG,Alphabet Inc Class C,Jun 2016,706.49
GOOG,Alphabet Inc Class C,Jul 2016,725.71
GOOG,Alphabet Inc Class C,Aug 2016,775.79
GOOG,Alphabet Inc Class C,Sep 2016,773.62
GOOG,Alphabet Inc Class C,Oct 2016,788.45
GOOG,Alphabet Inc Class C,Nov 2016,766.64
GOOG,Alphabet Inc Class C,Dec 2016,782.17
GOOG,Alphabet Inc Class C,Jan 2017,807.9
GOOG,Alphabet Inc Class C,Feb 2017,816.92
GOOG,Alphabet Inc Class C,Mar 2017,834.11
GOOG,Alphabet Inc Class C,Apr 2017,844.06
GOOG,Alphabet Inc Class C,May 2017,939.28
GOOG,Alphabet Inc Class C,Jun 2017,953.77
GOOG,Alphabet Inc Class C,Jul 2017,942.86
GOOG,Alphabet Inc Class C,Aug 2017,922.02
GOOG,Alphabet Inc Class C,Sep 2017,931.3
GOOG,Alphabet Inc Class C,Oct 2017,982.52
GOOG,Alphabet Inc Class C,Nov 2017,1030.49
GOOG,Alphabet Inc Class C,Dec 2017,1043.65
GOOG,Alphabet Inc Class C,Jan 2018,1130.77
GOOG,Alphabet Inc Class C,Feb 2018,1092.92
CMG,Chipotle Mexican Grill,Jan 2010,95.26
CMG,Chipotle Mexican Grill,Feb 2010,102.08
CMG,Chipotle Mexican Grill,Mar 2010,112.96
CMG,Chipotle Mexican Grill,Apr 2010,128.56
CMG,Chipotle Mexican Grill,May 2010,137.54
CMG,Chipotle Mexican Grill,Jun 2010,146.24
CMG,Chipotle Mexican Grill,Jul 2010,140.31
CMG,Chipotle Mexican Grill,Aug 2010,148.97
CMG,Chipotle Mexican Grill,Sep 2010,168.25
CMG,Chipotle Mexican Grill,Oct 2010,187.68
CMG,Chipotle Mexican Grill,Nov 2010,234.24
CMG,Chipotle Mexican Grill,Dec 2010,232.58
CMG,Chipotle Mexican Grill,Jan 2011,223.86
CMG,Chipotle Mexican Grill,Feb 2011,251.16
CMG,Chipotle Mexican Grill,Mar 2011,253.48
CMG,Chipotle Mexican Grill,Apr 2011,274.97
CMG,Chipotle Mexican Grill,May 2011,276.03
CMG,Chipotle Mexican Grill,Jun 2011,284.6
CMG,Chipotle Mexican Grill,Jul 2011,326.18
CMG,Chipotle Mexican Grill,Aug 2011,305.03
CMG,Chipotle Mexican Grill,Sep 2011,316.85
CMG,Chipotle Mexican Grill,Oct 2011,318.09
CMG,Chipotle Mexican Grill,Nov 2011,321.86
CMG,Chipotle Mexican Grill,Dec 2011,331.75
CMG,Chipotle Mexican Grill,Jan 2012,354.83
CMG,Chipotle Mexican Grill,Feb 2012,379.54
CMG,Chipotle Mexican Grill,Mar 2012,407.0
CMG,Chipotle Mexican Grill,Apr 2012,422.8
CMG,Chipotle Mexican Grill,May 2012,405.81
CMG,Chipotle Mexican Grill,Jun 2012,403.03
CMG,Chipotle Mexican Grill,Jul 2012,353.88
CMG,Chipotle Mexican Grill,Aug 2012,294.54
CMG,Chipotle Mexican Grill,Sep 2012,326.51
CMG,Chipotle Mexican Grill,Oct 2012,276.57
CMG,Chipotle Mexican Grill,Nov 2012,266.06
CMG,Chipotle Mexican Grill,Dec 2012,281.47
CMG,Chipotle Mexican Grill,Jan 2013,299.03
CMG,Chipotle Mexican Grill,Feb 2013,315.29
CMG,Chipotle Mexican Grill,Mar 2013,321.78
CMG,Chipotle Mexican Grill,Apr 2013,343.55
CMG,Chipotle Mexican Grill,May 2013,369.65
CMG,Chipotle Mexican Grill,Jun 2013,363.36
CMG,Chipotle Mexican Grill,Jul 2013,390.37
CMG,Chipotle Mexican Grill,Aug 2013,405.62
CMG,Chipotle Mexican Grill,Sep 2013,418.11
CMG,Chipotle Mexican Grill,Oct 2013,471.86
CMG,Chipotle Mexican Grill,Nov 2013,534.81
CMG,Chipotle Mexican Grill,Dec 2013,523.53
CMG,Chipotle Mexican Grill,Jan 2014,520.43
CMG,Chipotle Mexican Grill,Feb 2014,550.83
CMG,Chipotle Mexican Grill,Mar 2014,582.35
CMG,Chipotle Mexican Grill,Apr 2014,530.76
CMG,Chipotle Mexican Grill,May 2014,511.96
CMG,Chipotle Mexican Grill,Jun 2014,581.81
CMG,Chipotle Mexican Grill,Jul 2014,623.1
CMG,Chipotle Mexican Grill,Aug 2014,678.16
CMG,Chipotle Mexican Grill,Sep 2014,666.17
CMG,Chipotle Mexican Grill,Oct 2014,645.05
CMG,Chipotle Mexican Grill,Nov 2014,656.27
CMG,Chipotle Mexican Grill,Dec 2014,661.88
CMG,Chipotle Mexican Grill,Jan 2015,705.22
CMG,Chipotle Mexican Grill,Feb 2015,674.55
CMG,Chipotle Mexican Grill,Mar 2015,668.47
CMG,Chipotle Mexican Grill,Apr 2015,659.33
CMG,Chipotle Mexican Grill,May 2015,629.85
CMG,Chipotle Mexican Grill,Jun 2015,609.1
CMG,Chipotle Mexican Grill,Jul 2015,674.41
CMG,Chipotle Mexican Grill,Aug 2015,735.31
CMG,Chipotle Mexican Grill,Sep 2015,724.5
CMG,Chipotle Mexican Grill,Oct 2015,699.6
CMG,Chipotle Mexican Grill,Nov 2015,597.37
CMG,Chipotle Mexican Grill,Dec 2015,536.34
CMG,Chipotle Mexican Grill,Jan 2016,442.82
CMG,Chipotle Mexican Grill,Feb 2016,486.93
CMG,Chipotle Mexican Grill,Mar 2016,493.82
CMG,Chipotle Mexican Grill,Apr 2016,448.76
CMG,Chipotle Mexican Grill,May 2016,447.75
CMG,Chipotle Mexican Grill,Jun 2016,408.8
CMG,Chipotle Mexican Grill,Jul 2016,414.51
CMG,Chipotle Mexican Grill,Aug 2016,402.89
CMG,Chipotle Mexican Grill,Sep 2016,416.91
CMG,Chipotle Mexican Grill,Oct 2016,406.23
CMG,Chipotle Mexican Grill,Nov 2016,393.13
CMG,Chipotle Mexican Grill,Dec 2016,383.97
CMG,Chipotle Mexican Grill,Jan 2017,406.82
CMG,Chipotle Mexican Grill,Feb 2017,417.18
CMG,Chipotle Mexican Grill,Mar 2017,413.93
CMG,Chipotle Mexican Grill,Apr 2017,464.96
CMG,Chipotle Mexican Grill,May 2017,481.77
CMG,Chipotle Mexican Grill,Jun 2017,445.37
CMG,Chipotle Mexican Grill,Jul 2017,378.41
CMG,Chipotle Mexican Grill,Aug 2017,322.42
CMG,Chipotle Mexican Grill,Sep 2017,311.81
CMG,Chipotle Mexican Grill,Oct 2017,306.12
CMG,Chipotle Mexican Grill,Nov 2017,281.4
CMG,Chipotle Mexican Grill,Dec 2017,307.21
CMG,Chipotle Mexican Grill,Jan 2018,324.3
CMG,Chipotle Mexican Grill,Feb 2018,300.64